episode,winner,ppo_agent_reward,episode_length
941,ValueBuyer,13.9067,234
942,ValueBuyer,45.0592,500
943,ValueBuyer,7.6341,133
944,Aggressive,20.4976,149
945,Conservative,51.2122,500
946,ValueBuyer,47.8025,500
947,Conservative,206.2057,500
948,Aggressive,34.9435,289
949,ValueBuyer,7.2547,108
950,Conservative,86.3654,500
951,Aggressive,25.5032,228
952,Random,16.6712,336
953,Random,27.4863,500
954,Conservative,80.5325,500
955,Aggressive,20.3501,288
956,ValueBuyer,44.2575,379
957,Aggressive,48.7874,500
958,Conservative,77.3934,500
959,Aggressive,8.2988,158
960,Aggressive,51.6862,287
961,Aggressive,77.5496,500
962,Aggressive,12.9634,213
963,Conservative,58.3653,500
964,Conservative,81.5932,500
965,Aggressive,3.4297,300
966,Conservative,47.6664,500
967,Conservative,124.7407,201
968,ValueBuyer,44.1192,500
969,Aggressive,25.896,261
970,Aggressive,30.9339,500
971,Conservative,52.714,500
972,Aggressive,14.2166,270
973,Conservative,319.3751,306
974,Conservative,47.4017,500
975,Conservative,84.8991,500
976,Conservative,231.2906,396
977,ValueBuyer,24.06,229
978,Conservative,50.7187,500
979,Conservative,92.9555,500
980,Conservative,60.9181,500
981,Conservative,53.1688,500
982,ValueBuyer,42.7255,500
983,ValueBuyer,14.0583,189
984,Conservative,62.1913,500
985,Aggressive,48.8439,500
986,Conservative,81.1167,500
987,Conservative,68.9184,189
988,Aggressive,19.7595,337
989,Aggressive,47.757,500
990,Conservative,104.9638,344
991,Conservative,59.9687,500
992,Conservative,51.1659,500
993,Aggressive,10.8592,118
994,Conservative,55.1444,500
995,ValueBuyer,39.6536,500
996,Conservative,179.8276,404
997,Aggressive,48.6692,500
998,Conservative,54.6654,500
999,Conservative,54.5522,500
1000,Aggressive,30.186,500
1001,Aggressive,9.6717,135
1002,Aggressive,10.2604,179
1003,Conservative,54.078,500
1004,Conservative,59.5023,500
1005,Conservative,222.8766,447
1006,Conservative,48.4639,500
1007,Aggressive,14.2176,181
1008,Aggressive,86.4248,414
1009,Aggressive,37.8426,500
1010,Aggressive,34.0295,500
1011,Random,9.8849,155
1012,Aggressive,10.9351,135
1013,Aggressive,44.3598,500
1014,Conservative,65.9966,500
1015,Conservative,54.6002,500
1016,Random,10.7025,500
1017,Aggressive,40.7313,500
1018,Aggressive,43.8846,500
1019,Aggressive,7.0237,137
1020,Aggressive,42.3624,500
1021,Conservative,520.6139,375
1022,Aggressive,53.1794,500
1023,Aggressive,45.7759,500
1024,Aggressive,11.7026,196
1025,Aggressive,41.093,500
1026,Conservative,68.5837,500
1027,ValueBuyer,9.4637,500
1028,Aggressive,19.0177,310
1029,Conservative,527.9114,500
1030,Conservative,192.7693,361
1031,Conservative,44.9133,500
1032,Conservative,61.4615,500
1033,Aggressive,78.7341,500
1034,ValueBuyer,19.1794,234
1035,ValueBuyer,47.0534,500
1036,Conservative,59.2686,500
1037,Aggressive,50.3085,500
1038,Aggressive,39.5848,500
1039,ValueBuyer,27.5499,500
1040,ValueBuyer,71.0058,500
1041,Aggressive,48.2166,500
1042,Aggressive,8.3488,131
1043,Aggressive,16.2589,277
1044,Aggressive,29.535,500
1045,Conservative,62.4376,500
1046,ValueBuyer,45.0646,500
1047,Conservative,184.8695,377
1048,Aggressive,49.1665,500
1049,Aggressive,46.2525,500
1050,Aggressive,21.0885,262
1051,Aggressive,4.5159,500
1052,Aggressive,14.3604,500
1053,ValueBuyer,33.7628,272
1054,Conservative,72.5015,500
1055,Aggressive,50.7807,500
1056,Aggressive,4.8608,87
1057,ValueBuyer,39.7054,500
1058,Conservative,61.6,500
1059,Random,21.3565,271
1060,ValueBuyer,35.1973,500
1061,ValueBuyer,19.5105,201
1062,Aggressive,9.3566,156
1063,Conservative,73.7974,500
1064,Aggressive,4.9166,116
1065,Conservative,47.5896,500
1066,ValueBuyer,53.1062,500
1067,Aggressive,41.2483,500
1068,Conservative,72.031,500
1069,Conservative,62.7402,500
1070,Aggressive,25.8563,181
1071,Aggressive,15.6021,281
1072,Conservative,82.5307,500
1073,Aggressive,17.4966,500
1074,Aggressive,24.5559,358
1075,Aggressive,45.1577,500
1076,Random,9.1112,203
1077,Aggressive,46.057,415
1078,Aggressive,6.6769,500
1079,Aggressive,9.9971,221
1080,Conservative,83.7118,500
1081,Aggressive,12.9341,187
1082,Aggressive,83.7114,500
1083,Aggressive,15.7543,261
1084,Aggressive,41.422,500
1085,Random,41.5296,500
1086,ValueBuyer,47.178,500
1087,ValueBuyer,23.9117,157
1088,Conservative,63.0168,500
1089,Conservative,147.1509,500
1090,ValueBuyer,15.6743,204
1091,Conservative,170.9287,425
1092,Conservative,57.536,500
1093,ValueBuyer,29.7821,294
1094,ValueBuyer,40.8238,500
1095,ValueBuyer,38.0639,500
1096,Random,14.7517,316
1097,Conservative,89.9408,500
1098,Conservative,102.2055,500
1099,Conservative,51.0695,500
1100,Aggressive,43.8345,500
1101,ValueBuyer,6.9218,163
1102,Aggressive,19.923,258
1103,Aggressive,9.8417,171
1104,ValueBuyer,31.4942,437
1105,Aggressive,10.1142,148
1106,ValueBuyer,44.0062,500
1107,ValueBuyer,42.8398,500
1108,Conservative,300.4479,451
1109,Aggressive,63.2925,497
1110,Aggressive,52.7618,500
1111,Conservative,617.6425,500
1112,Conservative,133.0218,389
1113,Conservative,64.2061,500
1114,Random,43.3199,500
1115,Aggressive,6.1992,172
1116,Aggressive,49.2786,500
1117,Conservative,95.2343,500
1118,Aggressive,52.5003,500
1119,Conservative,332.5617,432
1120,Conservative,46.4478,500
1121,Aggressive,47.0517,500
1122,Aggressive,16.9937,181
1123,Conservative,71.3391,500
1124,Aggressive,46.481,500
1125,Conservative,109.2391,500
1126,Conservative,54.3472,500
1127,Aggressive,21.6234,255
1128,ValueBuyer,42.6251,500
1129,Aggressive,41.8096,500
1130,Conservative,211.1692,434
1131,ValueBuyer,9.4082,159
1132,Aggressive,32.0496,500
1133,Aggressive,46.018,500
1134,Conservative,51.2036,500
1135,Conservative,46.0433,500
1136,Conservative,180.4288,500
1137,Aggressive,29.4935,500
1138,Aggressive,36.5781,339
1139,Conservative,54.1483,500
1140,Conservative,48.5953,500
1141,Conservative,261.7907,313
1142,Aggressive,14.0137,194
1143,Aggressive,7.5866,154
1144,ValueBuyer,8.8978,500
1145,ValueBuyer,16.8653,198
1146,ValueBuyer,34.5704,265
1147,Aggressive,45.0829,500
1148,Conservative,66.0228,500
1149,Aggressive,39.0691,500
1150,Conservative,62.9905,500
1151,Aggressive,9.3143,115
1152,Aggressive,12.5407,229
1153,Aggressive,39.472,500
1154,Conservative,65.6876,500
1155,Conservative,172.3054,444
1156,ValueBuyer,44.8402,500
1157,Aggressive,25.2587,289
1158,Aggressive,11.9382,500
1159,Aggressive,29.7534,500
1160,Aggressive,42.0132,500
1161,Aggressive,8.1118,172
1162,ValueBuyer,36.2659,500
1163,Random,43.2842,500
1164,Conservative,57.8115,500
1165,Conservative,159.4083,335
1166,Aggressive,19.5118,262
1167,Conservative,63.5872,500
1168,Aggressive,19.5451,215
1169,Conservative,71.2503,500
1170,Conservative,51.9531,500
1171,Aggressive,17.7043,119
1172,Conservative,137.3806,221
1173,Aggressive,16.929,229
1174,Conservative,78.5341,500
1175,Aggressive,39.1242,477
1176,Conservative,157.5298,500
1177,Conservative,59.1625,500
1178,Conservative,56.6383,500
1179,Aggressive,17.6683,237
1180,Aggressive,53.9755,500
1181,Conservative,69.4636,500
1182,Aggressive,10.5047,144
1183,Aggressive,35.5055,500
1184,ValueBuyer,43.2563,500
1185,Conservative,58.4384,500
1186,Random,38.7201,500
1187,Aggressive,13.9757,194
1188,Conservative,64.1668,500
1189,ValueBuyer,14.7025,500
1190,Aggressive,33.2691,500
1191,Conservative,118.6508,500
1192,Aggressive,26.269,226
1193,Conservative,61.2065,500
1194,Aggressive,49.936,500
1195,ValueBuyer,18.4587,262
1196,ValueBuyer,16.9584,285
1197,Conservative,50.2758,500
1198,ValueBuyer,41.1467,500
1199,Conservative,56.823,500
1200,Aggressive,14.4572,175
1201,Conservative,56.6879,500
1202,Conservative,74.7736,500
1203,Aggressive,11.7047,120
1204,Conservative,60.1821,500
1205,Aggressive,41.7305,500
1206,Random,33.8842,500
1207,Aggressive,34.4524,500
1208,Aggressive,8.9191,171
1209,Aggressive,45.1427,500
1210,ValueBuyer,50.0797,500
1211,Conservative,52.5481,500
1212,Aggressive,7.9811,130
1213,Random,11.9508,152
1214,Conservative,86.5037,500
1215,Aggressive,8.8589,186
1216,ValueBuyer,37.6587,500
1217,Conservative,199.8908,300
1218,Conservative,64.8547,500
1219,Aggressive,42.4255,500
1220,Aggressive,7.287,140
1221,Conservative,77.115,500
1222,ValueBuyer,34.069,500
1223,ValueBuyer,5.2616,500
1224,ValueBuyer,14.1212,176
1225,ValueBuyer,13.356,227
1226,ValueBuyer,38.1094,500
1227,Random,6.1135,337
1228,Conservative,316.9629,386
1229,ValueBuyer,42.82,500
1230,Conservative,48.7545,500
1231,ValueBuyer,3.3772,229
1232,Aggressive,46.5812,500
1233,ValueBuyer,41.8558,500
1234,Aggressive,6.379,153
1235,Aggressive,20.0408,260
1236,Aggressive,18.8346,218
1237,Conservative,120.842,296
1238,Aggressive,38.7074,500
1239,Conservative,155.16,335
1240,ValueBuyer,39.9855,314
1241,ValueBuyer,11.603,235
1242,Aggressive,10.7246,475
1243,Random,53.3781,500
1244,ValueBuyer,12.8645,256
1245,Aggressive,22.0849,259
1246,Aggressive,21.3824,298
1247,Aggressive,34.1879,500
1248,ValueBuyer,50.2727,500
1249,Conservative,238.162,468
1250,Conservative,70.2603,500
1251,ValueBuyer,45.8877,500
1252,ValueBuyer,43.5137,500
1253,ValueBuyer,6.1183,500
1254,Aggressive,49.506,500
1255,Aggressive,44.7835,500
1256,Aggressive,10.3869,143
1257,Conservative,63.2534,500
1258,Conservative,61.1758,500
1259,Aggressive,43.0244,500
1260,Aggressive,7.5569,142
1261,Aggressive,44.3841,500
1262,Aggressive,42.0046,500
1263,Conservative,84.4174,500
1264,Aggressive,44.8774,500
1265,Conservative,175.2354,242
1266,Conservative,158.865,258
1267,Aggressive,39.129,500
1268,Conservative,62.0056,500
1269,Conservative,58.7553,500
1270,Conservative,70.9099,500
1271,Conservative,64.0123,500
1272,Aggressive,35.2774,500
1273,ValueBuyer,37.2946,500
1274,Aggressive,34.9778,500
1275,Aggressive,29.5694,500
1276,Conservative,89.7083,500
1277,Conservative,50.6235,500
1278,Conservative,95.3927,500
1279,Aggressive,5.9916,90
1280,Random,10.0345,500
1281,Aggressive,35.5135,500
1282,Aggressive,40.0302,500
1283,ValueBuyer,14.4229,174
1284,ValueBuyer,47.3529,500
1285,ValueBuyer,12.6658,219
1286,Aggressive,45.4708,500
1287,Conservative,59.282,500
1288,Aggressive,31.5054,496
1289,Conservative,46.5124,500
1290,Aggressive,22.7077,214
1291,Aggressive,5.8978,132
1292,Aggressive,42.4776,500
1293,Conservative,75.9534,500
1294,Aggressive,38.5738,500
1295,Conservative,113.4691,500
1296,Aggressive,27.7804,359
1297,Aggressive,50.3772,500
1298,Conservative,53.2764,500
1299,Conservative,465.3367,488
1300,Aggressive,30.2879,500
1301,Aggressive,10.4453,138
1302,Aggressive,46.574,500
1303,ValueBuyer,44.4462,500
1304,Conservative,73.4177,322
1305,Random,23.1515,328
1306,Aggressive,49.9246,500
1307,Conservative,118.7972,364
1308,Aggressive,10.9641,173
1309,Aggressive,8.4894,200
1310,Conservative,68.6797,230
1311,Conservative,47.8117,500
1312,Conservative,79.7878,348
1313,Aggressive,44.9169,500
1314,Conservative,104.733,500
1315,Aggressive,37.7986,483
1316,Conservative,364.3255,479
1317,Aggressive,45.2077,500
1318,Aggressive,39.934,500
1319,ValueBuyer,10.187,176
1320,Aggressive,20.8811,271
1321,Aggressive,13.7115,199
1322,Conservative,47.6762,500
1323,Random,13.5161,216
1324,Conservative,115.5127,159
1325,Aggressive,40.7945,500
1326,Aggressive,36.8348,500
1327,Conservative,49.8926,500
1328,ValueBuyer,42.8738,500
1329,Conservative,71.2706,500
1330,Conservative,91.9501,500
1331,Aggressive,11.7831,181
1332,Conservative,167.8577,228
1333,Aggressive,10.8382,357
1334,Aggressive,43.2011,500
1335,Aggressive,70.0778,500
1336,Aggressive,46.4945,500
1337,Aggressive,52.1886,500
1338,Aggressive,12.2897,177
1339,Conservative,68.0275,500
1340,Aggressive,33.3601,282
1341,Random,36.6874,500
1342,Aggressive,20.0373,134
1343,Conservative,93.5181,201
1344,Aggressive,44.9134,500
1345,ValueBuyer,39.0683,500
1346,Aggressive,45.8665,500
1347,Aggressive,42.7254,500
1348,Conservative,54.1439,500
1349,Random,8.1483,184
1350,Conservative,338.5042,500
1351,ValueBuyer,53.535,500
1352,Conservative,285.0684,448
1353,Aggressive,48.2589,500
1354,ValueBuyer,33.2228,500
1355,Aggressive,43.5656,500
1356,Conservative,80.2998,500
1357,Aggressive,12.9053,200
1358,Aggressive,11.3076,222
1359,Aggressive,18.616,261
1360,ValueBuyer,15.994,200
1361,Aggressive,19.933,268
1362,ValueBuyer,40.6819,500
1363,Conservative,58.9646,500
1364,Conservative,77.0382,500
1365,Conservative,104.2942,282
1366,Aggressive,17.5421,204
1367,ValueBuyer,23.5811,246
1368,Conservative,152.7816,415
1369,ValueBuyer,8.6834,500
1370,Aggressive,51.6949,407
1371,Aggressive,18.0028,500
1372,Conservative,88.5872,230
1373,Conservative,64.7993,500
1374,Aggressive,40.2679,500
1375,Aggressive,16.7706,199
1376,Conservative,130.4022,435
1377,Aggressive,45.8079,500
1378,Random,35.8438,397
1379,Random,11.684,386
1380,Conservative,87.7922,500
1381,Conservative,62.9174,500
1382,Conservative,332.8419,466
1383,Conservative,63.3102,500
1384,ValueBuyer,13.3054,216
1385,Conservative,65.9972,500
1386,Random,15.4052,378
1387,Aggressive,17.4882,248
1388,Aggressive,8.248,147
1389,Conservative,50.8763,500
1390,Aggressive,35.3516,500
1391,Conservative,45.3711,500
1392,Conservative,56.7396,500
1393,Conservative,47.5195,500
1394,Aggressive,43.5528,500
1395,Conservative,58.4831,500
1396,ValueBuyer,68.3282,227
1397,Conservative,54.8611,500
1398,Aggressive,31.4162,280
1399,ValueBuyer,47.5104,500
1400,Aggressive,6.7795,191
1401,Aggressive,39.7594,500
1402,Aggressive,18.4076,180
1403,ValueBuyer,48.3058,500
1404,Aggressive,48.2065,500
1405,Random,13.13,371
1406,Conservative,125.3639,304
1407,Random,3.8639,219
1408,ValueBuyer,51.6217,500
1409,Aggressive,31.4107,242
1410,Conservative,51.7856,500
1411,Random,42.7685,500
1412,Aggressive,48.1147,500
1413,Conservative,94.384,500
1414,Conservative,72.9039,179
1415,Aggressive,44.9902,500
1416,Aggressive,15.2861,500
1417,Aggressive,31.1949,500
1418,Aggressive,5.6292,145
1419,ValueBuyer,11.5137,187
1420,Aggressive,13.9338,196
1421,Aggressive,12.8649,239
1422,Conservative,72.3167,410
1423,ValueBuyer,47.3599,500
1424,Conservative,96.4333,307
1425,Aggressive,33.5004,320
1426,Conservative,49.5928,500
1427,Aggressive,47.0865,250
1428,Conservative,93.4195,296
1429,ValueBuyer,14.093,182
1430,Aggressive,9.891,401
1431,Conservative,43.8138,500
1432,Aggressive,36.9919,500
1433,Aggressive,7.4934,141
1434,Aggressive,27.4608,500
1435,Aggressive,27.8635,500
1436,Aggressive,50.0776,364
1437,Aggressive,54.3399,500
1438,Conservative,63.6056,281
1439,Aggressive,35.4076,284
1440,Aggressive,17.5064,238
1441,Aggressive,22.0529,269
1442,Aggressive,16.7495,259
1443,ValueBuyer,20.8628,245
1444,Conservative,111.8695,359
1445,Random,11.0593,354
1446,Random,54.0217,500
1447,Aggressive,41.2524,500
1448,Aggressive,45.6177,500
1449,Aggressive,8.3575,500
1450,Aggressive,35.6178,500
1451,Aggressive,26.5416,325
1452,Aggressive,32.2062,326
1453,Aggressive,55.662,500
1454,Aggressive,43.8677,500
1455,Aggressive,45.1463,500
1456,Aggressive,18.912,236
1457,Conservative,59.4428,500
1458,Aggressive,28.7264,403
1459,Random,42.8466,500
1460,Aggressive,11.6415,171
1461,Conservative,81.419,309
1462,ValueBuyer,45.4659,500
1463,Random,9.3609,124
1464,Aggressive,38.6236,500
1465,Conservative,46.959,500
1466,Aggressive,12.3898,245
1467,Aggressive,5.0241,165
1468,Aggressive,9.1648,234
1469,Conservative,56.1505,500
1470,Random,51.7679,500
1471,ValueBuyer,34.8887,500
1472,Aggressive,6.3332,188
1473,Conservative,187.6347,377
1474,Aggressive,12.7665,132
1475,ValueBuyer,6.1629,151
1476,Conservative,60.2291,500
1477,Random,37.9923,500
1478,Aggressive,6.4795,167
1479,ValueBuyer,39.6469,500
1480,Conservative,69.8279,500
1481,Aggressive,7.6347,295
1482,ValueBuyer,13.6321,149
1483,Aggressive,37.324,355
1484,Aggressive,33.8738,500
1485,Aggressive,40.212,500
1486,Aggressive,34.7406,500
1487,Conservative,68.1929,500
1488,Conservative,351.7231,491
1489,Aggressive,6.9056,317
1490,Aggressive,41.4843,500
1491,Aggressive,9.279,178
1492,Aggressive,42.6021,500
1493,Conservative,224.2662,448
1494,ValueBuyer,9.2855,213
1495,Aggressive,19.3875,461
1496,Random,37.5573,500
1497,ValueBuyer,13.9063,165
1498,ValueBuyer,48.0668,500
1499,Aggressive,5.7216,191
